"Address","Title 1","Occurrences","HTML hreflang 1","HTML hreflang 1 URL","HTTP hreflang 1","HTTP hreflang 1 URL","Sitemap hreflang 1","Sitemap hreflang 1 URL","Indexability","Indexability Status"
"https://www.lupo.com.br/produtos/beachwear","Lupo Beachwear: Muito mais do que moda praia - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-lupo-km-basica-kit2-02830-088/p","Meia Lupo KM Basica Kit2 - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meninos/meias/urban","Meias URBAN KIDS Estampas divertidas para Meninos","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meninos/meias/soquete","Meias Soquete Infantil para Meninos: Conforto no Dia a Dia","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meninos/meias/esportivas","Meias Esportivas Infantis Confortáveis para Meninos","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/cuecas","Cuecas Masculinas Lupo: Boxer, Slip, Sunga, Samba Canção - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-lupo-km-sport-02725-005/p","Meia Esportiva Algodão com Elastano Cano Baixo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/cuecas/boxer","Boxer - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-disney-kf-filme-moana-2-02256-001/p","Meia Disney Kids Feminina Filme Moana 2 - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/pijamas/curtos","Curtos - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meninas/meias/cano-invisivel","Meia Infantil Feminina Cano Invisível| Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-smurfs-kf-14050-002/p","Meia Smurfs KF - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meninas/meias/urban","Meias URBAN KIDS Estampas Divertidas para Meninas","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-lupo-ku-02835-005/p","Meia Lupo KU - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meninas/meias/com-solado","Meias com Solado para Meninas: Segurança e Estilo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meninas/meias/soquete","Meia Soquete Feminina Infantil Confortável","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meninas/meias/cano-medio","Meia Infantil Feminina Cano Médio | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-lupo-kf-aplicativo-02685-012/p","Meia Lupo KF Aplicativo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meninas/meias/sapatilha","Meia Infantil Feminina Sapatilha | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meninas/meia-calca","Moda Infantil - Meia-calça  em até 3x | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meninas/meias/cano-curto","Meia Infantil Feminina Cano Curto | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meia-lupo-ku-home-socks-02940-015/p","Meia Lupo KU Home Socks - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/meninas/meias/cano-longo","Meia Infantil Feminina Cano Longo | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/calcinha-disney-kf-frozen-kit3-18202-089/p","Kit com 3 Calcinhas Infantis Frozen Disney Lupo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/lingerie/kit-com-3","Kit com 3 Calcinhas Infantis | Lupo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/top-lobinha-kf-sc-18700-001/p","Top Infantil Sem Bojo Microfibra Uni Faixa Leve e Prático - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/calcinha-disney-kf-princesas-k3-18201-089/p","Kit com 3 Calcinhas Infantis Princesas Disney Lupo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/calcinha-lobinha-kf-estampada-k3-18110-089/p","Calcinha Lobinha KF Estampada K3 - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/calcinha-lobinha-kf-basica-kit3-18102-089/p","Kit 3 Calcinhas Infantis Básicas Lobinha - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/lingerie","Lingerie - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/feminino/sutia/top","Sutiã Top: Peças Básicas Com Bojo Removível e Mais! | Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/pijamas/kids/longos/feminino?initialMap=c,c,specificationFilter_30,specificationFilter_27&initialQuery=/produtos/pijamas/Masculino/Adulto&map=category-1,category-2,faixa-etaria,modelo,genero","Pijamas - Lupo","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.lupo.com.br/produtos/pijamas/longos","Longos - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/pijama-lupo-kf-moletom-22622-001/p","Pijama Lupo KF Moletom - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/pijamas/kids/curtos/feminino?initialMap=c,c,specificationFilter_30,specificationFilter_27&initialQuery=/produtos/pijamas/Masculino/Adulto&map=category-1,category-2,faixa-etaria,modelo,genero","Pijamas - Lupo","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.lupo.com.br/pijama-lupo-kf-shdoll-cachorrinho-22621-001/p","Pijama Lupo KF Sh.Doll Cachorrinho - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/pijama-lupo-kf-florido-22611-001/p","Pijama Infantil Feminino Curto com Estampa Florida - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/pijama-curto-kf-lupo-dolce-vita-22674-900/p","Pijama Curto Infantil Feminino La Dolce Vita - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/pijama-curto-kf-lupo-natal-cats-22673-900/p","Pijama Infantil para Meninas Natal Coleção Cats - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/meias/uau","Meias UAU Lupo: Mais cores, mais estampas, mais vida - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/meias/classicas","Clássicas - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/meias","Meia Soquete e Esportiva - Diversas opções em até 3x s/ juros | Lupo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/meias/esportivas","Meia Soquete e Esportiva - Diversas opções em até 3x s/ juros | Lupo - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/d","Produtos - Lupo","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.lupo.com.br/produtos/pijamas/pijamas","Pijamas - Lupo","0","","","","","","","Indexable",""
"https://www.lupo.com.br/produtos/pijamas","Pijamas - Lupo","0","","","","","","","Indexable",""
