"Address","Status Code","Status","HTML Word Count","Rendered HTML Word Count","Word Count Change","JS Word Count %","HTML Title","Rendered HTML Title","HTML H1","Rendered HTML H1","HTML Meta Description","Rendered HTML Meta Description","HTML Canonical","Rendered HTML Canonical","Unique Inlinks","Unique JS Inlinks","Unique Outlinks","Unique JS Outlinks","Unique External Outlinks","Unique External JS Outlinks","HTML Meta Robots 1","Rendered HTML Meta Robots 1","Pretty URL","Ugly URL","JS Error","JS Warning","JS Info","JS Debug","JS Issue"
"https://www.lupo.com.br/pijama-lupo-km-curto-milk-20687-001/p","200","OK","170","0","","","Pijama Lupo KM Curto Milk - Lupo","","Pijama Curto Milk Infantil Masculino Lupo","","Veja roupas pra academia, pratica de esportes, cuecas, calcinhas, sutiãs, pijamas e meias com qualidade e conforto Lupo para homens, mulheres e crianças!","","https://www.lupo.com.br/pijama-lupo-km-curto-milk-20687-001/p","","4","0","13","0","3","0","index, follow","","https://www.lupo.com.br/pijama-lupo-km-curto-milk-20687-001/p","https://www.lupo.com.br/pijama-lupo-km-curto-milk-20687-001/p","","","","",""
"https://www.lupo.com.br/meninas/meias","200","OK","745","0","","","Meia Infantil, Meia Soquete, Estampada e Meia Sapatilha | Lupo","","MEIAS PARA MENINAS","","Aqui na LUPO você encontra grande variedade de Meia Infantil Feminina com as melhores ofertas! Confira Meia Sapatilha, Antiderrapante e mais em até 3x!","","https://www.lupo.com.br/meninas/meias","","3","0","30","0","3","0","index, follow","","https://www.lupo.com.br/meninas/meias","https://www.lupo.com.br/meninas/meias","","","","",""
"https://www.lupo.com.br/pijama-lupo-af-shdoll-24243-003/p","200","OK","121","0","","","Pijama Lupo AF Sh.Doll - Lupo","","Pijama Curto Linhas Feminino Lupo","","Veja roupas pra academia, pratica de esportes, cuecas, calcinhas, sutiãs, pijamas e meias com qualidade e conforto Lupo para homens, mulheres e crianças!","","https://www.lupo.com.br/pijama-lupo-af-shdoll-24243-003/p","","5","0","13","0","3","0","index, follow","","https://www.lupo.com.br/pijama-lupo-af-shdoll-24243-003/p","https://www.lupo.com.br/pijama-lupo-af-shdoll-24243-003/p","","","","",""
"https://www.lupo.com.br/pijama-lupo-am-longo-familia-cinema-28686-001/p","200","OK","48","0","","","Pijama Lupo AM Longo Familia Cinema - Lupo","","Pijama Longo Cinema Masculino Lupo","","Veja roupas pra academia, pratica de esportes, cuecas, calcinhas, sutiãs, pijamas e meias com qualidade e conforto Lupo para homens, mulheres e crianças!","","https://www.lupo.com.br/pijama-lupo-am-longo-familia-cinema-28686-001/p","","4","0","13","0","3","0","index, follow","","https://www.lupo.com.br/pijama-lupo-am-longo-familia-cinema-28686-001/p","https://www.lupo.com.br/pijama-lupo-am-longo-familia-cinema-28686-001/p","","","","",""
"https://www.lupo.com.br/pijama-lupo-af-longo-canelado-24607-001/p","200","OK","119","0","","","Pijama Lupo AF Longo Canelado - Lupo","","Pijama Longo Canelado Feminino Lupo","","Veja roupas pra academia, pratica de esportes, cuecas, calcinhas, sutiãs, pijamas e meias com qualidade e conforto Lupo para homens, mulheres e crianças!","","https://www.lupo.com.br/pijama-lupo-af-longo-canelado-24607-001/p","","7","0","13","0","3","0","index, follow","","https://www.lupo.com.br/pijama-lupo-af-longo-canelado-24607-001/p","https://www.lupo.com.br/pijama-lupo-af-longo-canelado-24607-001/p","","","","",""
"https://www.lupo.com.br/cueca-lupo-km-boxer-kit2-00141-088/p","200","OK","112","0","","","Cueca Boxer Lupo Kit com 2 Conforto em Microfibra - Lupo","","Kit 2 Cuecas Boxer Algodão Infantil Masculina Lupo","","Renove suas cuecas com o kit Lupo com 2 boxers. O conforto da microfibra sem costura com toque macio e ajuste ideal. Compre o seu com economia!","","https://www.lupo.com.br/cueca-lupo-km-boxer-kit2-00141-088/p","","3","0","13","0","3","0","index, follow","","https://www.lupo.com.br/cueca-lupo-km-boxer-kit2-00141-088/p","https://www.lupo.com.br/cueca-lupo-km-boxer-kit2-00141-088/p","","","","",""
"https://www.lupo.com.br/meia-lupo-km-sport-kit2-02727-088/p","200","OK","77","0","","","Meia Lupo KM Sport Kit2 - Lupo","","Kit 2 Meias Cano Médio Esportiva Infantil Masculina Lupo","","Veja roupas pra academia, pratica de esportes, cuecas, calcinhas, sutiãs, pijamas e meias com qualidade e conforto Lupo para homens, mulheres e crianças!","","https://www.lupo.com.br/meia-lupo-km-sport-kit2-02727-088/p","","5","0","13","0","3","0","index, follow","","https://www.lupo.com.br/meia-lupo-km-sport-kit2-02727-088/p","https://www.lupo.com.br/meia-lupo-km-sport-kit2-02727-088/p","","","","",""
"https://www.lupo.com.br/meninos/meias","200","OK","876","0","","","Meia Soquete, Meia Antiderrapante e Meia Sapatilha | Lupo","","MEIAS PARA MENINOS","","Meia Infantil com os melhores preços, você encontra na LUPO! Meia Soquete, Antiderrapante e para Recém Nascido com diversas estampas. Confira no site!","","https://www.lupo.com.br/meninos/meias","","4","0","26","0","3","0","index, follow","","https://www.lupo.com.br/meninos/meias","https://www.lupo.com.br/meninos/meias","","","","",""
"https://www.lupo.com.br/cueca-lupo-km-boxer-microf-00132-002/p","200","OK","125","0","","","Cueca Boxer Infantil Microfibra Cós Faixas | Lupo - Lupo","","Cueca Boxer Sem Costura Infantil Masculina Lupo","","Garanta conforto e estilo para os pequenos com a Cueca Boxer Infantil Microfibra Cós Faixas. Design moderno, oferece ajuste seguro e toque suave.","","https://www.lupo.com.br/cueca-lupo-km-boxer-microf-00132-002/p","","3","0","13","0","3","0","index, follow","","https://www.lupo.com.br/cueca-lupo-km-boxer-microf-00132-002/p","https://www.lupo.com.br/cueca-lupo-km-boxer-microf-00132-002/p","","","","",""
"https://www.lupo.com.br/beachwear","200","OK","786","0","","","Beachwear | Lupo","","BEACHWEAR","","Veja roupas pra academia, pratica de esportes, cuecas, calcinhas, sutiãs, pijamas e meias com qualidade e conforto Lupo para homens, mulheres e crianças!","","https://www.lupo.com.br/beachwear","","2","0","23","0","3","0","index, follow","","https://www.lupo.com.br/beachwear","https://www.lupo.com.br/beachwear","","","","",""
"https://www.lupo.com.br/boxer-lupo-kids-algodo-c-elastano-00151-011/p","200","OK","96","0","","","Boxer Lupo Kids Algodão c/ Elastano - Lupo","","Boxer Lupo Kids Algodão c/ Elastano","","Veja roupas pra academia, pratica de esportes, cuecas, calcinhas, sutiãs, pijamas e meias com qualidade e conforto Lupo para homens, mulheres e crianças!","","https://www.lupo.com.br/boxer-lupo-kids-algodo-c-elastano-00151-011/p","","4","0","13","0","3","0","index, follow","","https://www.lupo.com.br/boxer-lupo-kids-algodo-c-elastano-00151-011/p","https://www.lupo.com.br/boxer-lupo-kids-algodo-c-elastano-00151-011/p","","","","",""
"https://www.lupo.com.br/meia-lupo-km-sport-kit3-02725-089/p","200","OK","152","0","","","Kit 3 Pares De Meia Infantil Cano Curto Algodão | Lupo - Lupo","","Kit 3 Meias Cano Curto Esportiva Infantil Feminina Lupo","","Economize nas meias das crianças comprando o kit com 3 pares. Essas meias de cano curto são feitas de algodão, entregam durabilidade e conforto.","","https://www.lupo.com.br/meia-lupo-km-sport-kit3-02725-089/p","","4","0","13","0","3","0","index, follow","","https://www.lupo.com.br/meia-lupo-km-sport-kit3-02725-089/p","https://www.lupo.com.br/meia-lupo-km-sport-kit3-02725-089/p","","","","",""
"https://www.lupo.com.br/cueca-lupo-km-boxer-microf-00136-001/p","200","OK","93","0","","","Cueca Infantil Boxer Microfibra com Cós Chanfrado | Lupo - Lupo","","Boxer Lupo Kids Microfibra Sem Costura","","Cueca Boxer Infantil em Microfibra com Cós Chanfrado da Lupo, garantindo conforto e estilo para os pequenos. Durável e suave. Encontre na Lupo!","","https://www.lupo.com.br/cueca-lupo-km-boxer-microf-00136-001/p","","4","0","13","0","3","0","index, follow","","https://www.lupo.com.br/cueca-lupo-km-boxer-microf-00136-001/p","https://www.lupo.com.br/cueca-lupo-km-boxer-microf-00136-001/p","","","","",""
"https://www.lupo.com.br/meninos/pijama","200","OK","878","0","","","Comprar Pijama Infantil - Camisetas, Shorts e Calça | Lupo","","","","Na hora de dormir, conforto é essencial, por isso a LUPO oferece diversos modelos de Pijama Infantil para verão ou inverno. Aproveite as ofertas no site!","","https://www.lupo.com.br/meninos/pijama","","5","0","24","0","3","0","index, follow","","https://www.lupo.com.br/meninos/pijama","https://www.lupo.com.br/meninos/pijama","","","","",""
"https://www.lupo.com.br/cueca-lupo-km-boxer-00137-010/p","200","OK","90","0","","","Cueca Boxer Infantil de Microfibra com Cós de Lista Lupo - Lupo","","Boxer Lupo Kids Sem Costura","","Tenha qualidade superior com a Cueca Boxer Infantil da Lupo. Seu fio texturizado com sensação de algodão garante o seu conforto. Parcele sem juros!","","https://www.lupo.com.br/cueca-lupo-km-boxer-00137-010/p","","4","0","13","0","3","0","index, follow","","https://www.lupo.com.br/cueca-lupo-km-boxer-00137-010/p","https://www.lupo.com.br/cueca-lupo-km-boxer-00137-010/p","","","","",""
"https://www.lupo.com.br/meia-lupo-af-kit3-04536-089/p","200","OK","72","0","","","Meia Lupo Kit3 - Kit com 3 Pares - Lupo","","Kit 3 Meias Cano Curto Algodão Feminina Lupo","","04536-089,Meia Lupo Kit3 - Kit com 3 Pares (Adulto),04536-0891700901","","https://www.lupo.com.br/meia-lupo-af-kit3-04536-089/p","","3","0","13","0","3","0","index, follow","","https://www.lupo.com.br/meia-lupo-af-kit3-04536-089/p","https://www.lupo.com.br/meia-lupo-af-kit3-04536-089/p","","","","",""
