"Address","Indexability","Indexability Status","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks"
"https://www.lupo.com.br/produtos/roupas-femininas","Indexable","","2","","6","5","0","3.010","25","22","0","3","3","0"
"https://www.lupo.com.br/blusa-loba-af-warm-g-a-45264-001/p","Indexable","","2","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/suti-curve-sem-costura-41378-001/p","Indexable","","2","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/produtos","Indexable","","2","","53","52","0","31.330","24","22","0","3","3","0"
"https://www.lupo.com.br/feminino/modeladores","Indexable","","2","","4","2","0","1.200","32","30","0","3","3","0"
"https://www.lupo.com.br/feminino/meias","Indexable","","2","","4","3","0","1.810","36","29","0","3","3","0"
"https://www.lupo.com.br/feminino/sutia","Indexable","","2","","6","5","0","3.010","31","30","0","3","3","0"
"https://www.lupo.com.br/feminino/calcinhas","Indexable","","2","","6","5","0","3.010","30","29","0","3","3","0"
"https://www.lupo.com.br/calcinha-loba-af-f-dental-bas-40600-001/p","Indexable","","2","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/t-shirt-micromodal-unissex-sem-costura-75044-900/p","Indexable","","2","","4","4","0","2.410","14","13","0","3","3","0"
"https://www.lupo.com.br/masculino/cuecas/samba-cancao","Indexable","","2","","4","4","0","2.410","18","17","0","3","3","0"
"https://www.lupo.com.br/boxer-algodo-com-elastano-00784-068/p","Indexable","","2","","4","4","0","2.410","14","13","0","3","3","0"
"https://www.lupo.com.br/masculino/meias","Indexable","","2","","2","2","0","1.200","35","32","0","3","3","0"
"https://www.lupo.com.br/boxer-algodo-com-elastano-00784-069/p","Indexable","","2","","4","4","0","2.410","14","13","0","3","3","0"
"https://www.lupo.com.br/masculino/pijamas","Indexable","","2","","9","9","0","5.420","25","24","0","3","3","0"
"https://www.lupo.com.br/boxer-bambu-sem-costura-18471-002/p","Indexable","","2","","4","4","0","2.410","14","13","0","3","3","0"
"https://www.lupo.com.br/cueca-lupo-am-boxer-microf-00671-002/p","Indexable","","2","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/produtos/roupas","Indexable","","2","","4","3","0","1.810","25","22","0","3","3","0"
"https://www.lupo.com.br/cueca-lupo-am-boxer-00784-016/p","Indexable","","2","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/cueca-lupo-boxer-microf-00436-002/p","Indexable","","2","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/pijama-lupo-am-curto-modal-28662-900-outlet/p","Indexable","","2","","2","2","0","1.200","15","14","0","3","3","0"
"https://www.lupo.com.br/masculino/meias/urban","Indexable","","2","","4","3","0","1.810","10","10","0","3","3","0"
"https://www.lupo.com.br/blusa-decote-quadrado-sem-costura-45297-001-outlet/p","Indexable","","2","","2","2","0","1.200","13","12","0","3","3","0"
"https://www.lupo.com.br/blusa-regata-ribana-feminina-lupo-45296-001-outlet/p","Indexable","","2","","2","2","0","1.200","12","11","0","3","3","0"
"https://www.lupo.com.br/meia-calca-disney-bf-lobinha-02527-009-outlet-outlet/p","Indexable","","2","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/meia-disney-bu-star-wars-02083-001-outlet-outlet/p","Indexable","","2","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/meia-lupo-kf-02680-302-outlet/p","Indexable","","2","","2","2","0","1.200","15","14","0","3","3","0"
"https://www.lupo.com.br/suti-rib-sem-costura-41380-001-outlet/p","Indexable","","2","","2","2","0","1.200","12","11","0","3","3","0"
"https://www.lupo.com.br/meia-marvel-km-vingadores-02451-012-outlet/p","Indexable","","2","","2","2","0","1.200","15","14","0","3","3","0"
"https://www.lupo.com.br/boxer-micromodal-com-elastano-18474-001/p","Indexable","","2","","4","4","0","2.410","14","13","0","3","3","0"
"https://www.lupo.com.br/boxer-lupo-kids-sem-costura-00137-030/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/sunga-lupo-kids-algodo-com-elastano-00380-001/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/meninos/cuecas/slip","Indexable","","3","","2","2","0","1.200","20","19","0","3","3","0"
"https://www.lupo.com.br/cueca-lupo-km-boxer-00141-003/p","Indexable","","3","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/cueca-disney-slip-kit-com-3-unidades-00111-089/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/produtos/Adulto/Feminino?PS=12&map=c,specificationFilter_27,specificationFilter_30","Non-Indexable","Canonicalised","3","","2","2","0","1.200","24","23","0","3","3","0"
"https://www.lupo.com.br/meninos/cuecas/boxer","Indexable","","3","","2","2","0","1.200","21","20","0","3","3","0"
"https://www.lupo.com.br/slip-lupo-kids-algodo-00361-002/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/pijama-lupo-km-curto-robots-20620-001/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
