"Address","Content Type","Size (bytes)","IMG Inlinks","Indexability","Indexability Status","Dimensions"
"https://lupo.vtexassets.com/arquivos/ids/355324-400-auto?v=639138352637570000&width=400&height=auto&aspect=true","image/png","101516","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/355327-400-auto?v=639138352637700000&width=400&height=auto&aspect=true","image/png","108231","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/345038-400-auto?v=639119560769530000&width=400&height=auto&aspect=true","image/png","91121","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/355325-400-auto?v=639138352637570000&width=400&height=auto&aspect=true","image/png","104697","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/345002-400-auto?v=638950275937530000&width=400&height=auto&aspect=true","image/png","95517","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/355826-400-auto?v=639063525244670000&width=400&height=auto&aspect=true","image/png","92703","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/355829-400-auto?v=639096144414270000&width=400&height=auto&aspect=true","image/png","168511","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/355833-400-auto?v=639096144414430000&width=400&height=auto&aspect=true","image/png","113149","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/355830-400-auto?v=639096144414270000&width=400&height=auto&aspect=true","image/png","138355","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/355831-400-auto?v=639096144414270000&width=400&height=auto&aspect=true","image/png","91450","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/355828-400-auto?v=639096144414270000&width=400&height=auto&aspect=true","image/png","92074","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/355827-400-auto?v=639096144414100000&width=400&height=auto&aspect=true","image/png","91879","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/356106-400-auto?v=639064063404570000&width=400&height=auto&aspect=true","image/png","91122","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/356110-400-auto?v=639064063404870000&width=400&height=auto&aspect=true","image/png","91234","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/356112-400-auto?v=639064063404870000&width=400&height=auto&aspect=true","image/png","97921","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/356107-400-auto?v=639064063404700000&width=400&height=auto&aspect=true","image/png","89936","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/356111-400-auto?v=639064063404870000&width=400&height=auto&aspect=true","image/png","101152","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/355443-400-auto?v=639095406338000000&width=400&height=auto&aspect=true","image/png","91890","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/355442-400-auto?v=639095406337830000&width=400&height=auto&aspect=true","image/png","91554","1","Indexable","",""
"https://lupo.vtexassets.com/arquivos/ids/355441-400-auto?v=639063524313430000&width=400&height=auto&aspect=true","image/png","94387","1","Indexable","",""
