"Address","Content Type","Status Code","Status"
"https://teksea.net/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/mask-form-elementor/assets/js/custom-mask-script.js?ver=1782299569","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/produto/kral-estacoes-oleo-lubrificante/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/02/img_sp.webp","image/webp","200","OK"
"https://teksea.net/produto/kral-bombas-serie-k/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/mercados-que-atendemos/energia/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/subcategoria/inversor-cc-ca-com-chave-estatica/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/1920.webp","image/webp","200","OK"
"https://teksea.net/produto/radares/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/02/svg-Telecomunicacoes.svg","image/svg+xml","200","OK"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-engine/assets/js/frontend/modules/jet-smart-filters.js?ver=1782299569","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-engine/assets/js/frontend/frontend.js?ver=1782299569","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/produto/display-ecdis/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/ind_stria_pain_is_de_distribui_o_el_trica-1024x1024.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/02/img_naval_e_portu_rio.webp","image/webp","200","OK"
"https://teksea.net/wp-content/plugins/download-manager/assets/js/wpdm.min.js?ver=7.0","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/produto/tekmation-iamcs-sistema-integrado-de-automacao/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/bms_1_02_04_25-1024x1024.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/02/svg-Hidroeletrica.svg","image/svg+xml","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/img_post_noticia_iso_9001_v2.webp","image/webp","200","OK"
"https://teksea.net/subcategoria/bombas-de-parafuso-duplo/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/segmento/energia-critica/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/subcategoria/chaveados-modulares-tps/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=4.1.2","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/produto/ams1024-modulo-para-monitoracao-e-alarmes/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/eventos/mostra-bid-brasil/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/videos/teksea-telecom-energia-que-conecta-o-mundo/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/plugins/wp-rocket/assets/js/lazyload/17.8.3/lazyload.min.js","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/eventos/fiee-feira-internacional-da-industria-eletrica/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=4.1.4","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/wp-includes/js/jquery/jquery.form.min.js?ver=4.3.0","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/QEP-1024x1024.png","image/png","200","OK"
"https://teksea.net/mercados-que-atendemos/papel-celulose/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/produto/fire-system/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=4.1.2","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/kral_fluxometro_s_rie_omp-1024x1024.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/02/svg-canal-de-etica.svg","image/svg+xml","200","OK"
"https://teksea.net/mercados-que-atendemos/naval-portos/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/produto/bnwas-bridge-navigational-watch-alarm-system/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/produto/corenet-corebox-g2/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/produto/corebox-smart-g1/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=4.1.4","text/javascript; charset=utf-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/02/img_mobilidade_e_transporte.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/corebox_smart_g1.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/corenet_corebox_g2.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/bnwas_bridge_navigational_watch_alarm_system.webp","image/webp","200","OK"
"https://teksea.net/fale-conosco/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/fire_system.webp","image/webp","200","OK"
"https://teksea.net/produto/kral-fluxometro-serie-omp/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/kral_fluxometro_s_rie_omp.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/04/RelatorioIgualdadeSalarialLote_2026_1_12515928000198.pdf","application/pdf","200","OK"
"https://teksea.net/wp-content/uploads/2026/04/2-2025-Relatorio-Igualdade-Salarial.pdf","application/pdf","200","OK"
"https://teksea.net/wp-content/uploads/2026/04/1-2025-Relatorio-Igualdade-Salarial.pdf","application/pdf","200","OK"
"https://teksea.net/videos/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/ams1024_m_dulo_para_monitora_o_e_alarmes.webp","image/webp","200","OK"
"https://teksea.net/produto/retificador-carregador-chaveado-tps-24/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/tps24_1_02_04_25-1024x1024.webp","image/webp","200","OK"
"https://teksea.net/videos/tekpower-scr-espanol-retificador-cargador/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/autom_caract1_768x1897_1.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/display_ecdis.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/tekmation_iamcs_sistema_integrado_de_automa_o.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/eg_g2a_1.webp","image/webp","200","OK"
"https://teksea.net/subcategoria/inversor-cc-ca/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/radares.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_k.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/kral_esta_es_leo_lubrificante.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/QEP.png","image/png","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/consoles_e_mesas_de_controle-1024x1024.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/ccm_centro_de_controle_de_motores-1024x1024.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/tekleakage_monitoramento_de_isola_o_em_barramentos_el_tricos-1024x1024.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_3.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_5.webp","image/webp","200","OK"
"https://teksea.net/consolidacao-de-parceria-entre-empresas-enel-e-teksea/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/atividades-no-navio-fsru-bw-magna-sob-um-novo-mundo-pos-virus/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_6.webp","image/webp","200","OK"
"https://teksea.net/novo-navio-petroleiro-equipado-com-sistemas-teksea-rumo-a-fernando-de-noronha/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/produto/ccm-centro-de-controle-de-motores/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_2.webp","image/webp","200","OK"
"https://teksea.net/teksea-entrega-sistemas-de-energia-controle-comunicacao-e-automacao-para-navio-de-transporte-de-combustiveis/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/display_ecdis-1024x1024.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/tms_1000_monitora_o_e_alarmes_de_tanques-1024x1024.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/radares-1024x1024.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/CRSL-0030-871x1024.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/tms_1000_monitora_o_e_alarmes_de_tanques.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/scr_igbt_1_02_04_25.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/kral_display_e_unidade_de_processamento_bem500.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/IMG-certificados.svg","image/svg+xml","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/IMG-catalogo.svg","image/svg+xml","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/IMG-manuais.svg","image/svg+xml","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/tps125p_1_02_04_25-1024x1024.webp","image/webp","200","OK"
"https://teksea.net/noticias/page/2/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/ihm_nlc_2_1.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/teknav_nlc_painel_luzes_de_navega_o_e_sinaliza_o.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/modulo_dc_1_1.webp","image/webp","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/modulo_ac_1_1.webp","image/webp","200","OK"
"https://teksea.net/produto/retificador-carregador-chaveado-portatil-tps125-p/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/2026/03/tekleakage_monitoramento_de_isola_o_em_barramentos_el_tricos.webp","image/webp","200","OK"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-post-info.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK"
"https://teksea.net/central-de-documentos/?jsf=jet-engine&meta=pdf_tipo:manual","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/download-manager/assets/wpdm-iconfont/css/wpdm-icons.css?ver=1783441967","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/plugins/download-manager/assets/modal/wpdm-modal.min.css?ver=3.3.62","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/cache/background-css/1/teksea.net/wp-content/plugins/download-manager/assets/css/front-dark.min.css?ver=3.3.62&wpr_t=1783432579","text/css; charset=utf-8","200","OK"
"https://teksea.net/central-de-documentos/?jsf=jet-engine&meta=pdf_tipo:catalogo","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-post-navigation.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/uploads/elementor/css/custom-widget-icon-list.min.css?ver=1783441923","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/uploads/elementor/css/post-42.css?ver=1783441924","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/cache/min/1/wp-content/themes/hello-elementor/assets/css/header-footer.css?ver=1783441967","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/cache/background-css/1/teksea.net/wp-content/plugins/download-manager/assets/css/front.min.css?ver=3.3.62&wpr_t=1783432579","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-includes/blocks/paragraph/style.min.css?ver=7.0","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/conditionals/popup.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/cache/fonts/1/google-fonts/css/1/a/d/6af3f99c08f6a36b5997e9266be13.css","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/uploads/elementor/css/custom-frontend.min.css?ver=1783441923","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/cache/min/1/kpr6vgf.css?ver=1783441967","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-search/assets/css/jet-search.css?ver=1783441967","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-search.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/cache/background-css/1/teksea.net/wp-content/plugins/jet-search/assets/lib/chosen/chosen.min.css?ver=1.8.7&wpr_t=1783432579","text/css; charset=utf-8","200","OK"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-form.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK"
"https://teksea.net/2026/04/07/","text/html; charset=UTF-8","200","OK"
"https://teksea.net/wp-content/uploads/elementor/css/post-2286.css?ver=1783441924","text/css; charset=utf-8","200","OK"
