"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Crawl Timestamp"
"https://www.lolaaviamentos.com.br/bordado1/toque-macio/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:31"
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/tecido-plano/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:32"
"https://www.lolaaviamentos.com.br/bordado1/termocolante/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:32"
"https://www.lolaaviamentos.com.br/maquinas-acessorios/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:32"
"https://www.lolaaviamentos.com.br/insumos-para-bones/tela/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:32"
"https://www.lolaaviamentos.com.br/bordado1/rasgo-facil/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:32"
"https://www.lolaaviamentos.com.br/acessorios/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:33"
"https://www.lolaaviamentos.com.br/produtos/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:32"
"https://www.lolaaviamentos.com.br/entretela-de-memoria/branca/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:33"
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/entretelas-de-malha/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:33"
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/tnt-termocolante/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:34"
"https://www.lolaaviamentos.com.br/contato/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:34"
"https://www.lolaaviamentos.com.br/liquidacao/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:34"
"https://www.lolaaviamentos.com.br/entretela-de-memoria/preta/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:35"
"https://www.lolaaviamentos.com.br/insumos-para-bones/suede1/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:35"
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/termocolante1/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:35"
"https://www.lolaaviamentos.com.br/entretela-alfaiataria/algodao/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:35"
"https://www.lolaaviamentos.com.br/insumos-para-bones/aba-plastica/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:35"
"https://www.lolaaviamentos.com.br/insumos-para-bones/vies1/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:35"
"https://www.lolaaviamentos.com.br/produtos/filme-papel-termocolante-definitivo-para-patchwork-48cm-5m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:35"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-40g-90cm-200m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:36"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-90g-90cm-200m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:36"
