"Address","Status Code","Status"
"https://www.lolaaviamentos.com.br/https-www-lolaaviamentos-com-br-produtos-filme-plastico-magico-para-bordado-45g/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-20mm-6000m/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-13mm-1000un/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-27mm-6000m/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-80/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-60/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/kit-fita-dupla-face-19mm-x-30m-fd-01/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-285g-16-100m/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-preta-290g-16-x-100m/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-270g-16-100m/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-branca-235g-sem-cola/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-220g-15-100m/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-30g-lab-401-402/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-40g-lab-403-404/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-50g-lab-405-406/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-40g-157-100m/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-30g-lab-101-102/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-60g-lab-601-602/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-55mm-carneira-18ql1/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-45g-lab-701-702/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-503-504/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-150m-x-100m1/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-160m-x-100m1/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-201-202/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-80g-lab-901-902/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-230/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-50/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-pregar-botao-automatica-bp-1000/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1-000un-1rtwf/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-dublagem-de-bones-por-moldes-hpw-2/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/maquina-manual-de-coformar-bones/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-conformar-bones/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/maquina-transfer-mt-1500/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/base-maquina-transfer-mt-1500/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-encapar-botao-semi/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-passadoria/","200","OK"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-costura-na-aba-reta-automatica-filigrana-mca-2500/","200","OK"
