"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Crawl Timestamp"
"https://preview.indianapolis.com.br/produto/porca-do-cardan/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/produto/fundicao-ferro-fundido/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-18.css?ver=1782173434","text/css","200","OK","Indexable","","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-10-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/categoria-produto/aneis-de-segmento/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-image-box.min.css?ver=4.1.1","text/css","200","OK","Indexable","","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=4.1.1","text/css","200","OK","Indexable","","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-de-pecas-automotivas-f9f4bf65b5-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-22.css?ver=1782173433","text/css","200","OK","Indexable","","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/produto/fundicao-de-pecas-em-ferro-fundido/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/telephone-rmrn9222i1iuz1khvj18c9m5tg1uk13za1osd73djq.png","image/png","200","OK","Indexable","","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/categoria-produto/construcao-civil/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fornecedor-aneis-de-segmento-7b9de1870c-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/categoria-produto/maquinas-e-equipamentos/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/LOGOTIPO-HORIZONTAL-1-1-scaled-rmro3g691byqej42gvw7f1gzulvbcjnrsrgzdy8la6.png","image/png","200","OK","Indexable","","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/mail-rmrnpfevj5xn6jsfa3sb9mw6a1czm93oj2q89otj6e.png","image/png","200","OK","Indexable","","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-aneis-de-segmento-9c26fa552b-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-560.css?ver=1782173052","text/css","200","OK","Indexable","","2026-06-22 21:10:42"
