"Address","Content Type","Size (bytes)","IMG Inlinks","Indexability","Indexability Status","Dimensions"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-3-convertido-de-png-600x400.webp","image/webp","4038","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-7-convertido-de-png-600x400.webp","image/webp","10038","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-8-convertido-de-png-600x400.webp","image/webp","7544","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-8-convertido-de-png.webp","image/webp","9658","0","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-7-convertido-de-png.webp","image/webp","12706","0","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-15-convertido-de-png.webp","image/webp","10924","0","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-14-convertido-de-png-600x400.webp","image/webp","9474","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-15-convertido-de-png-600x400.webp","image/webp","9094","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-01-convertido-de-jpg-600x450.webp","image/webp","52376","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-14-convertido-de-png.webp","image/webp","11640","0","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-01-convertido-de-jpg.webp","image/webp","63796","0","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-05-convertido-de-jpg.webp","image/webp","33370","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-06-convertido-de-jpg.webp","image/webp","31616","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-04-convertido-de-jpg-600x514.webp","image/webp","24488","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/moldes-industria-vidreira-04-convertido-de-jpg.webp","image/webp","22834","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-01-convertido-de-jpg.webp","image/webp","35572","0","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-04-convertido-de-jpg.webp","image/webp","32274","0","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-01-convertido-de-jpg-600x450.webp","image/webp","30248","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/fundicao-pecas-agricolas-05-convertido-de-jpg.webp","image/webp","58922","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-6-convertido-de-png.webp","image/webp","16354","0","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-6-convertido-de-png-600x400.webp","image/webp","10842","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-5-convertido-de-png.webp","image/webp","21246","0","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-5-convertido-de-png-600x400.webp","image/webp","14404","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-4-convertido-de-png.webp","image/webp","8038","0","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-4-convertido-de-png-600x400.webp","image/webp","6294","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-11-convertido-de-png-600x400.webp","image/webp","11748","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-10-convertido-de-png.webp","image/webp","11648","0","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-11-convertido-de-png.webp","image/webp","14626","0","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-12-convertido-de-png.webp","image/webp","15516","0","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-13-convertido-de-png-600x400.webp","image/webp","15840","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-13-convertido-de-png.webp","image/webp","21704","0","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-12-convertido-de-png-600x400.webp","image/webp","12730","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-10-convertido-de-png-600x400.webp","image/webp","9380","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/images-2-convertido-de-jpg.webp","image/webp","5312","1","Indexable","",""
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fornecedor-aneis-de-segmento-7b9de1870c-convertido-de-jpg-600x450.webp","image/webp","9978","1","Indexable","",""
